timestamp,open,high,low,close,volume
2018-01-02,177.50999450683594,178.22000122070312,176.3000030517578,177.05999755859375,1047400
2018-01-03,177.33999633789062,179.1999969482422,176.8699951171875,179.00999450683594,932600
2018-01-04,179.6199951171875,181.8500061035156,179.22999572753906,181.75,1433800
2018-01-05,182.0200042724609,182.3000030517578,180.11000061035156,181.4600067138672,1123000
2018-01-08,181.1300048828125,182.3800048828125,180.25999450683597,182.1199951171875,1435000
2018-01-09,182.47999572753903,183.33999633789065,181.66000366210935,181.9600067138672,1610400
2018-01-10,181.8600006103516,182.17999267578125,180.07000732421875,180.55999755859372,910800
2018-01-11,181.2400054931641,184.50999450683597,180.6499938964844,183.8999938964844,1216900
2018-01-12,183.88999938964844,185.1000061035156,183.5,184.17999267578125,1469200
2018-01-16,184.80999755859372,184.91000366210935,181.38999938964844,182.5500030517578,1449200
2018-01-17,182.7400054931641,184.33999633789065,182.3999938964844,183.69000244140625,1049400
2018-01-18,183.3699951171875,185.27999877929688,183.3000030517578,183.72000122070312,873700
2018-01-19,187.16000366210935,189.57000732421875,186.6699981689453,189.0800018310547,1807400
2018-01-22,188.8000030517578,189.6000061035156,187.6000061035156,189.5800018310547,1237600
2018-01-23,189.9900054931641,190.33999633789065,188.0200042724609,188.42999267578125,1031300
2018-01-24,189.22000122070312,191.0200042724609,188.05999755859372,188.3500061035156,1352800
2018-01-25,189.97999572753903,189.97999572753903,186.6499938964844,189.3999938964844,1430300
2018-01-26,190.27999877929688,192.52999877929688,189.1100006103516,192.5,1120200
2018-01-29,192.0500030517578,194.17999267578125,190.07000732421875,190.80999755859372,1289500
2018-01-30,189.22000122070312,189.2400054931641,185.4600067138672,187.25,1427500
2018-01-31,188.8999938964844,191.2100067138672,187.32000732421875,188.0,1466800
2018-02-01,187.6699981689453,190.25,185.94000244140625,189.1699981689453,927600
2018-02-02,188.2899932861328,189.0,184.0200042724609,184.30999755859372,1574500
2018-02-05,183.2400054931641,187.3600006103516,179.00999450683594,179.00999450683594,2188500
2018-02-06,173.60000610351562,180.8699951171875,169.24000549316406,174.8300018310547,3500800
2018-02-07,175.89999389648438,179.6699981689453,172.57000732421875,172.74000549316406,2542200
2018-02-08,172.85000610351562,173.5,165.6999969482422,165.72999572753906,2393300
2018-02-09,168.8800048828125,168.8800048828125,159.36000061035156,164.0500030517578,2808700
2018-02-12,165.52999877929688,167.60000610351562,164.49000549316406,165.77000427246094,1912300
2018-02-13,165.4600067138672,166.02999877929688,164.10000610351562,165.6300048828125,1176400
2018-02-14,164.22999572753906,166.8300018310547,163.10000610351562,166.0,1933000
2018-02-15,167.5500030517578,167.97999572753906,163.33999633789062,165.02000427246094,1881200
2018-02-16,164.92999267578125,167.55999755859375,164.38999938964844,165.60000610351562,1421100
2018-02-20,166.33999633789062,167.8300018310547,165.27000427246094,166.82000732421875,1540700
2018-02-21,167.50999450683594,169.2100067138672,166.24000549316406,166.27999877929688,1602900
2018-02-22,166.22000122070312,168.72000122070312,166.0399932861328,167.02000427246094,1151500
2018-02-23,168.4499969482422,169.7899932861328,167.5500030517578,169.52999877929688,1775600
2018-02-26,170.47999572753906,172.1199951171875,169.22999572753906,171.63999938964844,1386400
2018-02-27,171.72000122070312,173.32000732421875,170.0399932861328,170.05999755859375,1528800
2018-02-28,171.0800018310547,172.00999450683594,167.60000610351562,168.1699981689453,1747500
2018-03-01,168.0,168.39999389648438,160.17999267578125,160.88999938964844,2848100
2018-03-02,159.94000244140625,160.13999938964844,154.5800018310547,158.94000244140625,3080800
2018-03-05,158.0,161.13999938964844,157.39999389648438,160.94000244140625,1937100
